,Hours,NO1,NO2,NO3,NO4,NO5,NO,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
3/6/20,13 - 14,3183,3627,2771,1722,1446,12749,Stavanger,58.969976,5.733107,12.21,7.36,9.44,14.44,1032,82,6.7,180,75
3/6/20,14 - 15,3192,3647,2821,1796,1527,12983,Stavanger,58.969976,5.733107,12.53,7.76,9.44,15,1032,82,6.7,170,75
3/6/20,15 - 16,3221,3622,2823,1776,1495,12937,Stavanger,58.969976,5.733107,12.89,8.62,11,14,1032,76,5.7,170,75
3/6/20,16 - 17,3224,3609,2848,1776,1503,12959,Stavanger,58.969976,5.733107,12.32,8.34,9.44,14,1032,76,5.1,200,75
3/6/20,17 - 18,3168,3527,2803,1788,1475,12762,Stavanger,58.969976,5.733107,12.3,8.66,10,15,1032,76,4.6,210,75
3/6/20,18 - 19,3091,3517,2856,1737,1479,12679,Stavanger,58.969976,5.733107,11.96,8.12,10,13.89,1033,81,5.1,220,75
3/6/20,19 - 20,3052,3457,2828,1747,1497,12581,Stavanger,58.969976,5.733107,10.92,7.79,10.39,11.52,1033,87,4.1,250,75
3/6/20,20 - 21,3033,3482,2817,1735,1514,12580,Stavanger,58.969976,5.733107,10.92,8.14,10.28,11.29,1033,87,3.6,280,75
3/6/20,21 - 22,2973,3498,2684,1720,1527,12402,Stavanger,58.969976,5.733107,10.6,7.74,10,11,1033,87,3.6,300,40
3/6/20,22 - 23,2878,3496,2656,1679,1502,12212,Stavanger,58.969976,5.733107,9.9,6.99,9,11,1034,81,3.1,320,20
3/6/20,23 - 00,2708,3324,2599,1639,1425,11696,Stavanger,58.969976,5.733107,9.11,6.26,8.33,10,1033,87,3.1,310,0
4/6/20,00 - 01,2456,3196,2509,1604,1400,11163,Stavanger,58.969976,5.733107,8.75,6.04,8.33,9.27,1034,93,3.1,310,0
4/6/20,01 - 02,2283,3099,2354,1584,1357,10676,Stavanger,58.969976,5.733107,8.37,5.57,7.22,9,1034,93,3.1,300,0
4/6/20,02 - 03,2202,3076,2227,1568,1341,10413,Stavanger,58.969976,5.733107,8.52,6.88,7.66,9,1034,93,1.5,290,0
4/6/20,03 - 04,2170,3079,2198,1582,1335,10362,Stavanger,58.969976,5.733107,8.4,5.61,7.41,9,1034,93,3.1,300,0
4/6/20,04 - 05,2113,3036,2257,1561,1334,10301,Stavanger,58.969976,5.733107,8.31,6.2,7.58,9,1034,93,2.1,300,40
4/6/20,05 - 06,2220,3045,2254,1586,1352,10457,Stavanger,58.969976,5.733107,7.99,5.35,7.51,8.48,1033,100,3.1,300,100
4/6/20,06 - 07,2589,3308,2362,1648,1436,11342,Stavanger,58.969976,5.733107,8.3,6.44,7.78,9,1034,100,2.1,310,0
4/6/20,07 - 08,3054,3744,2504,1732,1595,12628,Stavanger,58.969976,5.733107,8.81,6.81,7.78,10,1034,93,2.1,340,75
4/6/20,08 - 09,3243,3861,2691,1795,1661,13250,Stavanger,58.969976,5.733107,9.67,7.29,9.44,10,1033,87,2.6,320,40
4/6/20,09 - 10,3300,3914,2724,1764,1709,13410,Stavanger,58.969976,5.733107,9.71,7.34,9.44,10,1034,87,2.6,240,75
4/6/20,10 - 11,3322,3851,2742,1728,1710,13352,Stavanger,58.969976,5.733107,10.02,6.67,9.56,10.56,1034,87,4.1,270,40
4/6/20,11 - 12,3348,3759,2724,1703,1730,13263,Stavanger,58.969976,5.733107,10.38,7.92,9.58,11,1034,81,2.6,280,75
4/6/20,12 - 13,3351,3847,2672,1622,1749,13240,Stavanger,58.969976,5.733107,10.84,8.49,9.95,11.11,1034,81,2.6,280,75
4/6/20,13 - 14,3232,3904,2667,1632,1712,13146,Stavanger,58.969976,5.733107,11.06,7.36,10.06,11.67,1034,81,4.6,290,75
4/6/20,14 - 15,3268,4010,2625,1693,1713,13308,Stavanger,58.969976,5.733107,11.81,6.24,10.78,12.22,1034,76,7.2,290,75
4/6/20,15 - 16,3256,4012,2632,1750,1709,13359,Stavanger,58.969976,5.733107,11.79,6.56,10.18,12.78,1034,76,6.7,300,40
4/6/20,16 - 17,3288,3947,2625,1740,1717,13316,Stavanger,58.969976,5.733107,11.45,5.45,10.01,12,1035,76,7.7,300,40
4/6/20,17 - 18,3242,3890,2624,1718,1653,13128,Stavanger,58.969976,5.733107,11.58,5.26,10.16,12.22,1034,76,8.2,300,20
4/6/20,18 - 19,3189,3765,2606,1736,1603,12898,Stavanger,58.969976,5.733107,10.87,6.77,10.16,11.11,1034,81,5.1,300,40
4/6/20,19 - 20,3154,3694,2672,1703,1615,12838,Stavanger,58.969976,5.733107,11.04,6,10.02,12,1034,76,6.2,320,20
4/6/20,20 - 21,3123,3604,2718,1704,1617,12766,Stavanger,58.969976,5.733107,10.47,4.46,9.93,11,1034,81,7.7,300,40
4/6/20,21 - 22,3060,3519,2737,1678,1603,12597,Stavanger,58.969976,5.733107,9.61,5.23,8.89,10,1034,81,5.1,330,0
4/6/20,22 - 23,2965,3451,2694,1644,1571,12325,Stavanger,58.969976,5.733107,9.1,4.96,8.33,10,1035,81,4.6,320,0
4/6/20,23 - 00,2792,3351,2538,1595,1522,11799,Stavanger,58.969976,5.733107,8.51,4.12,7.78,9,1035,87,5.1,310,0
5/6/20,00 - 01,2604,3312,2425,1544,1475,11360,Stavanger,58.969976,5.733107,8.24,3.8,7.22,9,1035,87,5.1,320,20
5/6/20,01 - 02,2441,3258,2452,1536,1447,11134,Stavanger,58.969976,5.733107,7.75,5.16,6.67,9,1035,93,2.6,350,20
5/6/20,02 - 03,2340,3297,2391,1475,1422,10925,Stavanger,58.969976,5.733107,7.64,3.42,6.67,9,1035,87,4.6,320,40
5/6/20,03 - 04,2308,3189,2326,1547,1394,10764,Stavanger,58.969976,5.733107,7.28,3.54,6.11,8,1034,93,4.1,330,75
5/6/20,04 - 05,2248,3152,2287,1540,1394,10621,Stavanger,58.969976,5.733107,6.98,3.88,5.73,8,1034,93,3.1,330,85
5/6/20,05 - 06,2338,3217,2438,1512,1391,10896,Stavanger,58.969976,5.733107,6.47,4.38,5.32,7.38,1034,93,1.5,30,72
5/6/20,06 - 07,2664,3460,2626,1546,1480,11777,Stavanger,58.969976,5.733107,6.56,2.83,5,8,1035,87,3.6,340,20
5/6/20,07 - 08,3125,3713,2656,1666,1595,12755,Stavanger,58.969976,5.733107,7.99,5.24,6.67,9,1035,87,2.6,350,20
5/6/20,08 - 09,3288,4002,2601,1729,1658,13278,Stavanger,58.969976,5.733107,9.12,6.04,8.05,10,1035,81,3.1,350,20
5/6/20,09 - 10,3371,4205,2538,1767,1720,13601,Stavanger,58.969976,5.733107,9.71,6.05,8.8,10.56,1035,81,4.1,10,20
5/6/20,10 - 11,3361,4339,2605,1779,1682,13766,Stavanger,58.969976,5.733107,9.76,6.97,9.26,10,1034,76,2.6,340,40
5/6/20,11 - 12,3337,4226,2582,1715,1760,13619,Stavanger,58.969976,5.733107,11.06,6.18,9.82,12,1034,62,5.1,340,20
5/6/20,12 - 13,3382,4048,2696,1680,1712,13517,Stavanger,58.969976,5.733107,11.43,6.2,10.26,12,1034,62,5.7,300,20
5/6/20,13 - 14,3334,3897,2648,1674,1662,13214,Stavanger,58.969976,5.733107,11.92,6.61,10.54,13,1033,66,6.2,290,40
5/6/20,14 - 15,3274,3834,2739,1696,1653,13195,Stavanger,58.969976,5.733107,12.46,5.99,10.8,13.33,1033,54,7.2,290,20
5/6/20,15 - 16,3292,3952,2773,1671,1707,13394,Stavanger,58.969976,5.733107,12.48,5.51,10.9,14.44,1033,58,8.2,290,0
5/6/20,16 - 17,3336,3928,2744,1644,1643,13295,Stavanger,58.969976,5.733107,12.57,5.77,10.72,13.89,1033,54,7.7,300,0
5/6/20,17 - 18,3350,3882,2742,1623,1637,13234,Stavanger,58.969976,5.733107,12.31,6.35,10.74,13.5,1032,58,6.7,300,0
5/6/20,18 - 19,3292,3770,2617,1617,1658,12955,Stavanger,58.969976,5.733107,12.62,6.53,10.74,13.33,1032,54,6.7,300,0
5/6/20,19 - 20,3281,3763,2551,1626,1702,12923,Stavanger,58.969976,5.733107,11.96,6.29,10.61,12.78,1032,58,6.2,300,0
5/6/20,20 - 21,3172,3652,2629,1625,1642,12719,Stavanger,58.969976,5.733107,11.37,5.6,10.36,12.22,1032,58,6.2,300,0
5/6/20,21 - 22,2997,3565,2580,1632,1555,12330,Stavanger,58.969976,5.733107,10.73,5.96,9.99,11.06,1031,66,5.1,300,0
5/6/20,22 - 23,2898,3572,2493,1597,1545,12106,Stavanger,58.969976,5.733107,9.37,4.9,8.73,10,1031,71,4.6,350,0
5/6/20,23 - 00,2794,3530,2443,1607,1521,11894,Stavanger,58.969976,5.733107,8.63,5.08,6.53,10,1032,71,3.1,290,0
6/6/20,00 - 01,2679,3546,2522,1628,1434,11808,Stavanger,58.969976,5.733107,7.62,4.07,4.87,9,1032,76,3.1,310,0
6/6/20,01 - 02,2556,3349,2548,1548,1491,11492,Stavanger,58.969976,5.733107,7.2,4.44,4.56,9,1031,81,2.1,310,0
6/6/20,02 - 03,2439,3302,2509,1509,1431,11190,Stavanger,58.969976,5.733107,6.85,4.45,4.1,9,1031,81,1.5,310,0
6/6/20,03 - 04,2379,3420,2477,1515,1413,11204,Stavanger,58.969976,5.733107,6.61,3.9,3.74,9,1031,87,2.15,7,0
6/6/20,04 - 05,2340,3261,2379,1610,1410,11000,Stavanger,58.969976,5.733107,5.9,3.86,3.68,8,1031,87,1,160,0
6/6/20,05 - 06,2315,3190,2287,1518,1415,10725,Stavanger,58.969976,5.733107,5.76,3.38,3.74,7.78,1031,87,1.46,22,0
6/6/20,06 - 07,2380,3254,2504,1549,1439,11126,Stavanger,58.969976,5.733107,6,3.63,4.44,8.33,1031,87,1.5,0,0
6/6/20,07 - 08,2503,3355,2440,1559,1465,11323,Stavanger,58.969976,5.733107,7.74,6.2,6.1,9,1031,81,0.5,0,0
6/6/20,08 - 09,2709,3495,2477,1574,1519,11774,Stavanger,58.969976,5.733107,10.23,8.04,8.15,11.11,1031,76,1.87,343,0
6/6/20,09 - 10,2934,3579,2436,1605,1532,12085,Stavanger,58.969976,5.733107,11.44,9.33,9.5,13,1031,66,1.5,340,0
6/6/20,10 - 11,3127,3629,2673,1661,1574,12664,Stavanger,58.969976,5.733107,12.66,10.79,10.78,14.44,1031,66,1.5,320,0
6/6/20,11 - 12,3218,3570,2669,1626,1569,12653,Stavanger,58.969976,5.733107,13.38,9.9,11.6,15,1031,67,4.1,290,0
6/6/20,12 - 13,3237,3523,2587,1509,1569,12424,Stavanger,58.969976,5.733107,13.64,9.96,12.22,15.76,1031,62,4.1,280,0
6/6/20,13 - 14,3218,3527,2575,1540,1536,12395,Stavanger,58.969976,5.733107,14.43,10.35,12.22,16.7,1030,58,4.6,290,0
6/6/20,14 - 15,3241,3503,2594,1557,1527,12421,Stavanger,58.969976,5.733107,14.23,9.13,12.22,17.45,1030,54,5.7,290,0
6/6/20,15 - 16,3262,3477,2625,1588,1547,12500,Stavanger,58.969976,5.733107,14.59,10.54,12.78,17.66,1030,58,4.6,280,0
6/6/20,16 - 17,3313,3517,2665,1583,1566,12643,Stavanger,58.969976,5.733107,14.51,10.31,13.33,18.03,1030,62,5.1,290,0
6/6/20,17 - 18,3318,3560,2704,1597,1583,12761,Stavanger,58.969976,5.733107,15.57,11.61,13.08,17.32,1030,62,5.1,280,0
6/6/20,18 - 19,3313,3613,2666,1611,1580,12782,Stavanger,58.969976,5.733107,14.92,10.59,12.91,16.87,1030,58,5.1,280,0
6/6/20,19 - 20,3253,3568,2644,1595,1582,12641,Stavanger,58.969976,5.733107,14.54,10.83,12.6,16.11,1030,58,4.1,280,0
6/6/20,20 - 21,3178,3538,2608,1542,1543,12409,Stavanger,58.969976,5.733107,14.18,10.96,12.23,16.11,1029,62,3.6,270,0
6/6/20,21 - 22,3070,3489,2527,1493,1542,12121,Stavanger,58.969976,5.733107,12.99,10.42,11.73,14.44,1029,66,2.6,270,0
6/6/20,22 - 23,2994,3498,2495,1521,1499,12006,Stavanger,58.969976,5.733107,12.06,10.3,10.53,13,1030,71,1.5,260,0
6/6/20,23 - 00,2935,3441,2507,1523,1483,11888,Stavanger,58.969976,5.733107,10.87,9.08,8.36,12,1030,76,1.5,200,0
7/6/20,00 - 01,2792,3397,2436,1494,1470,11588,Stavanger,58.969976,5.733107,10.23,8.86,8.49,11,1030,81,1,0,0
7/6/20,01 - 02,2642,3315,2372,1442,1300,11071,Stavanger,58.969976,5.733107,9.4,7.08,7.14,10,1030,81,2.1,170,0
7/6/20,02 - 03,2559,3272,2329,1429,1279,10867,Stavanger,58.969976,5.733107,8.54,6.86,6.84,9.44,1030,81,0.93,55,0
7/6/20,03 - 04,2501,3261,2307,1379,1363,10810,Stavanger,58.969976,5.733107,7.94,6.86,5.98,8.89,1030,93,0.5,0,0
7/6/20,04 - 05,2416,3240,2288,1357,1379,10680,Stavanger,58.969976,5.733107,7.95,6.67,5.47,9.44,1030,87,0.5,0,0
7/6/20,05 - 06,2388,3227,2307,1405,1361,10688,Stavanger,58.969976,5.733107,8.1,7.06,5.71,9.44,1030,93,0.5,0,0
7/6/20,06 - 07,2462,3243,2321,1444,1360,10828,Stavanger,58.969976,5.733107,8.87,7.02,6.24,10,1030,87,1.59,80,0
7/6/20,07 - 08,2559,3261,2412,1441,1414,11087,Stavanger,58.969976,5.733107,11.08,9.63,8.88,12.78,1030,87,1.76,83,0
7/6/20,08 - 09,2704,3363,2442,1402,1428,11340,Stavanger,58.969976,5.733107,14.07,13.12,11.13,15.56,1030,71,1,0,0
7/6/20,09 - 10,2918,3485,2518,1506,1471,11898,Stavanger,58.969976,5.733107,14.61,12.81,12.66,16,1031,67,2.1,190,0
7/6/20,10 - 11,3096,3595,2533,1633,1549,12406,Stavanger,58.969976,5.733107,16.45,14.02,13.25,18.33,1031,55,2.6,210,0
7/6/20,11 - 12,3169,3594,2560,1694,1593,12609,Stavanger,58.969976,5.733107,17.3,14.8,14.18,20,1031,51,2.6,310,0
7/6/20,12 - 13,3174,3608,2630,1717,1574,12703,Stavanger,58.969976,5.733107,17.96,14.43,14.89,20.56,1031,39,3.1,290,0
7/6/20,13 - 14,3142,3585,2763,1655,1546,12691,Stavanger,58.969976,5.733107,18.3,15.93,15.2,20.35,1031,65,4.1,290,0
7/6/20,14 - 15,3109,3569,2806,1713,1536,12731,Stavanger,58.969976,5.733107,18.43,16.38,15.04,20.18,1031,64,3.6,290,0
7/6/20,15 - 16,3071,3570,2764,1761,1537,12702,Stavanger,58.969976,5.733107,18.56,14.22,14.7,20,1031,31,3.6,290,0
7/6/20,16 - 17,3099,3585,2802,1705,1535,12724,Stavanger,58.969976,5.733107,18.16,13.97,14.61,20,1031,34,3.6,280,0
7/6/20,17 - 18,3122,3607,2815,1629,1551,12723,Stavanger,58.969976,5.733107,18.5,14.5,14.5,20.56,1031,36,3.6,280,0
7/6/20,18 - 19,3162,3712,2833,1661,1539,12906,Stavanger,58.969976,5.733107,17.86,14.11,14.42,19.44,1030,36,3.1,280,0
7/6/20,19 - 20,3193,3633,2838,1729,1542,12934,Stavanger,58.969976,5.733107,17.22,13.42,14.56,18.33,1030,42,3.6,300,0
7/6/20,20 - 21,3175,3579,2861,1720,1540,12875,Stavanger,58.969976,5.733107,16.31,13.22,14.33,17.3,1030,39,2.1,300,0
7/6/20,21 - 22,3117,3588,2779,1705,1525,12714,Stavanger,58.969976,5.733107,15.32,13.05,13.81,16.17,1029,62,2.6,270,0
7/6/20,22 - 23,3037,3556,2646,1705,1498,12443,Stavanger,58.969976,5.733107,14.58,13.89,13.44,15,1029,67,0.5,0,0
7/6/20,23 - 00,2922,3536,2640,1711,1477,12285,Stavanger,58.969976,5.733107,13.28,11.18,10.99,14.44,1029,67,2.1,170,0
8/6/20,00 - 01,2705,3393,2641,1664,1441,11844,Stavanger,58.969976,5.733107,11.91,10.93,9.52,12.78,1030,81,1,0,0
8/6/20,01 - 02,2551,3363,2662,1684,1381,11642,Stavanger,58.969976,5.733107,12.11,9.83,8.9,14.44,1030,76,2.6,140,0
8/6/20,02 - 03,2474,3359,2522,1715,1378,11448,Stavanger,58.969976,5.733107,11.77,10.18,8.01,13.89,1030,76,1.5,170,0
8/6/20,03 - 04,2467,3329,2513,1719,1374,11403,Stavanger,58.969976,5.733107,11.5,10.2,7.83,13.33,1030,76,1,0,0
8/6/20,04 - 05,2475,3305,2583,1670,1397,11429,Stavanger,58.969976,5.733107,11.07,9.67,8.42,13.33,1030,76,1,110,0
8/6/20,05 - 06,2580,3398,2602,1647,1441,11667,Stavanger,58.969976,5.733107,10.89,9.67,9,12.78,1030,81,1,0,0
8/6/20,06 - 07,2985,3628,2836,1743,1562,12753,Stavanger,58.969976,5.733107,11.98,11.02,9.77,14,1031,81,1,130,0
8/6/20,07 - 08,3502,3860,3074,1863,1647,13945,Stavanger,58.969976,5.733107,14.24,12.51,11.85,15.56,1031,62,1.5,110,0
8/6/20,08 - 09,3794,4005,3074,1958,1727,14558,Stavanger,58.969976,5.733107,16.01,12.9,13.19,17.22,1031,51,3.1,100,0
8/6/20,09 - 10,3766,3894,3051,1949,1619,14279,Stavanger,58.969976,5.733107,17.49,14.08,14.48,19,1032,42,3.1,110,0
8/6/20,10 - 11,3680,3906,3079,1985,1618,14267,Stavanger,58.969976,5.733107,18.39,15.49,15.17,19,1032,42,2.6,90,0
8/6/20,11 - 12,3684,3899,3016,1984,1706,14289,Stavanger,58.969976,5.733107,19.52,16.34,15.96,21,1032,40,3.1,80,0
8/6/20,12 - 13,3622,3825,2986,1910,1643,13986,Stavanger,58.969976,5.733107,20.22,16.98,16.61,22,1032,42,3.6,60,0
8/6/20,13 - 14,3560,3837,2987,1987,1626,13997,Stavanger,58.969976,5.733107,20.24,17.19,16.48,22,1031,40,3.1,360,0
8/6/20,14 - 15,3507,3808,2993,1979,1606,13892,Stavanger,58.969976,5.733107,20.59,17.02,16.15,22,1031,37,3.6,310,0
8/6/20,15 - 16,3496,3773,3030,1936,1625,13860,Stavanger,58.969976,5.733107,19.61,16.05,15.85,23,1031,59,5.7,250,0
8/6/20,16 - 17,3522,3787,3027,1927,1625,13888,Stavanger,58.969976,5.733107,18.74,14.1,15.57,20.8,1031,52,6.2,250,0
8/6/20,17 - 18,3448,3813,2991,1858,1581,13690,Stavanger,58.969976,5.733107,17.8,13.15,15.25,20,1030,55,6.2,250,0
8/6/20,18 - 19,3356,3796,2919,1825,1583,13478,Stavanger,58.969976,5.733107,16.86,13.37,14.73,18.67,1030,59,4.6,280,0
8/6/20,19 - 20,3296,3848,2906,1792,1629,13471,Stavanger,58.969976,5.733107,16.49,12.91,14.34,17.75,1030,59,4.6,230,0
8/6/20,20 - 21,3291,3695,2891,1781,1652,13309,Stavanger,58.969976,5.733107,14.96,11.69,13.8,16.37,1030,58,3.6,230,0
8/6/20,21 - 22,3266,3690,2851,1780,1619,13206,Stavanger,58.969976,5.733107,14.33,11.84,13.17,15.16,1030,62,2.6,230,0
8/6/20,22 - 23,3172,3589,2793,1737,1522,12812,Stavanger,58.969976,5.733107,13.81,11.36,11.31,15,1030,58,2.1,230,0
8/6/20,23 - 00,3031,3481,2705,1704,1563,12484,Stavanger,58.969976,5.733107,12.25,9.88,8.69,13,1030,66,2.1,150,0
9/6/20,00 - 01,2742,3375,2670,1682,1493,11962,Stavanger,58.969976,5.733107,12.04,10.4,9.22,13,1030,66,1,0,0
9/6/20,01 - 02,2561,3277,2653,1688,1442,11621,Stavanger,58.969976,5.733107,10.98,9.35,9.05,12,1030,71,1,0,0
9/6/20,02 - 03,2513,3190,2626,1633,1434,11396,Stavanger,58.969976,5.733107,10.01,8.21,8.14,11.11,1030,76,1.25,39,0
9/6/20,03 - 04,2479,3146,2613,1598,1443,11278,Stavanger,58.969976,5.733107,10.36,8.25,7.46,11.11,1030,71,1.5,160,0
9/6/20,04 - 05,2439,3146,2612,1645,1435,11276,Stavanger,58.969976,5.733107,9.48,7.35,6.99,10.56,1030,76,1.57,70,0
9/6/20,05 - 06,2551,3200,2655,1639,1470,11514,Stavanger,58.969976,5.733107,9.89,7.89,7.39,11.67,1030,76,1.5,120,0
9/6/20,06 - 07,2900,3450,2773,1724,1558,12404,Stavanger,58.969976,5.733107,10.5,9.19,8.16,12.22,1029,81,1,0,0
9/6/20,07 - 08,3295,3707,2940,1824,1681,13447,Stavanger,58.969976,5.733107,12.26,11.13,10.64,13,1029,76,1,0,0
9/6/20,08 - 09,3460,3807,3008,1845,1697,13816,Stavanger,58.969976,5.733107,14.01,12.84,11.96,15.56,1030,67,1,0,0
9/6/20,09 - 10,3468,3801,2941,1821,1709,13740,Stavanger,58.969976,5.733107,15.19,12.85,13.33,17,1030,55,2.1,140,0
9/6/20,10 - 11,3446,3833,2889,1836,1687,13690,Stavanger,58.969976,5.733107,15.41,12.06,13.33,18,1030,55,3.6,190,0
9/6/20,11 - 12,3441,3778,2890,1854,1685,13647,Stavanger,58.969976,5.733107,16.53,14.12,13.89,18.89,1030,55,2.6,200,0
9/6/20,12 - 13,3415,3684,2902,1829,1693,13523,Stavanger,58.969976,5.733107,17.59,15.56,14.44,20.56,1030,52,2.1,200,0
9/6/20,13 - 14,3385,3606,2899,1816,1685,13390,Stavanger,58.969976,5.733107,17.05,13.06,15,19.52,1029,45,4.1,290,0
9/6/20,14 - 15,3378,3704,2880,1864,1637,13462,Stavanger,58.969976,5.733107,17.71,13.29,15.54,20,1029,42,4.6,280,0
9/6/20,15 - 16,3382,3677,2901,1835,1646,13441,Stavanger,58.969976,5.733107,18.38,14.78,15.2,20.56,1029,42,3.6,280,0
9/6/20,16 - 17,3399,3701,2904,1831,1657,13491,Stavanger,58.969976,5.733107,18.54,15.32,14.76,20.56,1029,37,2.6,300,0
9/6/20,17 - 18,3386,3724,2755,1816,1647,13329,Stavanger,58.969976,5.733107,17.5,13.96,14.47,20,1028,40,3.1,280,0
9/6/20,18 - 19,3288,3692,2716,1773,1606,13075,Stavanger,58.969976,5.733107,16.78,13.79,14.31,19,1028,45,2.6,280,0
9/6/20,19 - 20,3233,3740,2756,1779,1589,13097,Stavanger,58.969976,5.733107,16.46,12.71,13.93,18.33,1028,45,3.6,280,0
9/6/20,20 - 21,3225,3744,2735,1771,1585,13060,Stavanger,58.969976,5.733107,15.91,13.95,13.65,17,1027,59,2.1,290,0
9/6/20,21 - 22,3166,3709,2755,1765,1608,13002,Stavanger,58.969976,5.733107,15.79,13.04,13.24,18,1026,52,2.6,350,0
9/6/20,22 - 23,3082,3588,2696,1745,1587,12699,Stavanger,58.969976,5.733107,14.51,13.38,12.69,15.56,1026,72,1.5,270,0
9/6/20,23 - 00,2947,3451,2642,1711,1528,12279,Stavanger,58.969976,5.733107,13.03,11.61,11.09,14.44,1025,82,2.1,270,0
10/6/20,00 - 01,2712,3311,2554,1712,1477,11766,Stavanger,58.969976,5.733107,12.44,10.77,9.63,14,1025,71,1.5,240,0
10/6/20,01 - 02,2568,3215,2497,1670,1440,11390,Stavanger,58.969976,5.733107,11.69,10.43,8.92,13,1025,76,1,0,0
10/6/20,02 - 03,2498,3188,2477,1646,1440,11249,Stavanger,58.969976,5.733107,10.91,9.95,8.39,12.22,1024,87,1,0,0
10/6/20,03 - 04,2455,3166,2403,1663,1418,11105,Stavanger,58.969976,5.733107,10.3,8.74,7.2,11.67,1023,76,1,0,0
10/6/20,04 - 05,2423,3132,2414,1631,1389,10990,Stavanger,58.969976,5.733107,9.41,7.33,6.8,10.88,1023,81,1.75,2,0
10/6/20,05 - 06,2532,3228,2469,1650,1420,11299,Stavanger,58.969976,5.733107,8.9,7.82,6.93,10.71,1022,87,0.5,0,0
10/6/20,06 - 07,2882,3485,2561,1737,1517,12183,Stavanger,58.969976,5.733107,9.44,7.63,7.78,11.67,1022,87,1.72,360,0
10/6/20,07 - 08,3313,3733,2716,1806,1611,13180,Stavanger,58.969976,5.733107,10.71,8.86,9.44,11.67,1022,81,1.83,347,0
10/6/20,08 - 09,3424,3774,2753,1851,1648,13448,Stavanger,58.969976,5.733107,12.87,12.24,11.1,13.33,1021,76,0.5,0,0
10/6/20,09 - 10,3408,3749,2735,1841,1660,13393,Stavanger,58.969976,5.733107,13.63,11,11.96,15,1021,62,2.6,290,0
10/6/20,10 - 11,3352,3764,2720,1919,1655,13410,Stavanger,58.969976,5.733107,15.01,11.75,12.82,16.11,1020,58,3.6,300,0
10/6/20,11 - 12,3325,3596,2708,1895,1636,13159,Stavanger,58.969976,5.733107,15.71,12.66,14.09,16.11,1020,59,3.6,310,0
10/6/20,12 - 13,3331,3622,2703,1789,1614,13059,Stavanger,58.969976,5.733107,15.99,11.82,13.85,17.22,1019,51,4.6,290,0
10/6/20,13 - 14,3336,3664,2705,1808,1607,13121,Stavanger,58.969976,5.733107,16.26,12.28,14.1,17.78,1019,59,5.1,290,0
10/6/20,14 - 15,3315,3648,2704,1801,1625,13092,Stavanger,58.969976,5.733107,16.4,12.45,14.04,17.87,1018,59,5.1,290,0
10/6/20,15 - 16,3305,3561,2695,1837,1606,13004,Stavanger,58.969976,5.733107,16.67,11.67,13.95,18.33,1018,59,6.7,300,0
10/6/20,16 - 17,3315,3601,2803,1775,1588,13082,Stavanger,58.969976,5.733107,16.02,11.22,13.74,17.44,1017,59,6.2,290,0
10/6/20,17 - 18,3306,3570,2730,1760,1546,12912,Stavanger,58.969976,5.733107,15.81,10.96,13.46,17.22,1016,59,6.2,290,0
10/6/20,18 - 19,3261,3532,2705,1760,1509,12767,Stavanger,58.969976,5.733107,15.48,10.79,14.39,16.11,1016,63,6.2,290,0
10/6/20,19 - 20,3215,3508,2719,1758,1488,12688,Stavanger,58.969976,5.733107,14.72,11.42,14,15.56,1015,71,4.6,300,0
10/6/20,20 - 21,3177,3513,2667,1740,1499,12595,Stavanger,58.969976,5.733107,14.42,9.7,12.37,15,1014,67,6.2,300,0
10/6/20,21 - 22,3097,3483,2637,1701,1509,12427,Stavanger,58.969976,5.733107,13.69,9.78,11.93,14.44,1013,71,5.1,310,0
10/6/20,22 - 23,2975,3430,2596,1709,1460,12171,Stavanger,58.969976,5.733107,12.87,9.12,11.33,14,1013,71,4.6,310,0
10/6/20,23 - 00,2832,3361,2525,1685,1444,11845,Stavanger,58.969976,5.733107,11.45,8.37,10.21,12,1013,93,4.6,340,100
11/6/20,00 - 01,2601,3301,2387,1448,1407,11144,Stavanger,58.969976,5.733107,11.5,8.65,9.29,13,1012,82,3.6,320,0
11/6/20,01 - 02,2442,3250,2361,1514,1372,10938,Stavanger,58.969976,5.733107,10.8,9.81,8.69,12,1012,87,1,0,0
11/6/20,02 - 03,2394,3169,2357,1525,1344,10789,Stavanger,58.969976,5.733107,10.32,7.75,7.98,12,1011,87,3.1,320,75
11/6/20,03 - 04,2353,3170,2333,1518,1314,10688,Stavanger,58.969976,5.733107,10.12,7.04,7.23,11,1010,93,4.1,330,75
11/6/20,04 - 05,2306,2970,2336,1516,1318,10447,Stavanger,58.969976,5.733107,10,7.7,7.06,11,1010,87,2.6,340,75
11/6/20,05 - 06,2363,3026,2319,1550,1275,10533,Stavanger,58.969976,5.733107,10.14,8.22,7.38,11,1009,87,2.1,310,75
11/6/20,06 - 07,2701,3267,2499,1684,1422,11573,Stavanger,58.969976,5.733107,10.29,8.41,7.91,11.11,1009,87,2.1,330,75
11/6/20,07 - 08,3130,3630,2778,1811,1545,12894,Stavanger,58.969976,5.733107,10.87,8.17,9.06,12,1009,81,3.1,340,75
11/6/20,08 - 09,3330,3831,2817,1865,1607,13449,Stavanger,58.969976,5.733107,11.39,9.08,10.56,12,1008,87,3.1,320,75
